Twins bro <mfg of ladies kurtis>	https://www.facebook.com/285700691449692	
All ladies western outfits or spl in-kurtis & legis	https://www.facebook.com/124106747668528	
Kurtis,sarees,suits	https://www.facebook.com/190374727739043	
Tops for ladies	https://www.facebook.com/264331270272804	Our dress factory has been in operation since 2007.In recent years, most of our business centers around manufacturing Ladies tops for various countries.  Our goal is to continuously produce high quality kurtis with competitive prices.  All our prices are wholesale prices directly out of the factory. We treat all our clients equally, wholesale or retail.   Custom-made or standard-size  Custom-made tailored tops in your own measurements or standard size from 2 to 28  we provide OEM & Drop-shipping!  Main Product ladies tops, kurtis    be good at the fabrication in thin fabric. The main types of products are dresses Ladies tops and kurtis and so on. It is also good at the fashion on the beads, embroidery, patches and other manual. Products are exported to Europe, the United States, Australia and japan. 
Ladies Choice, Mumbai	https://www.facebook.com/356406637786258	We offer a wide assortment of fashion garments, Ladies fashion garments, from major brands in cotton Like Komal Arts,MCM life style,Kundan, shree-ganesh,Suryajothi,vardhman,Kalakriti,Dipti,Mayur,MFC cotton,RB cotton,Soniya,Bajaji cotton. Cost effective and their unique designs set our range apart from our competitors.
Ladies Choice, Mumbai	https://www.facebook.com/369911613089694	We offer a wide assortment of fashion garments, Ladies fashion garments, from major brands in cotton Like Komal Arts,MCM life style,Kundan, shree-ganesh,Suryajothi,vardhman,Kalakriti,Dipti,Mayur,MFC cotton,RB cotton,Soniya,Bajaji cotton. Cost effective and their unique designs set our range apart from our competitors.
Angel Enterprise	https://www.facebook.com/276715445767466	Its our starting. and we are just growing. and we need your love and support to grow more and more to serve you with best apparels at lowest costs.
Saundarya Ladies Shopee	https://www.facebook.com/306609192692212	1.Kurtis 2.Tops 3.Inner Wears.
Maji's Collection (Ladies Garments)	https://www.facebook.com/313922285304426	
Ladies kurti	https://www.facebook.com/265995266748225	We engaged in manufacturing, supplying and export of ladies kurti. We offer you ladies kurti in best quality and latest design. Our stylish and fashionable, ladies designer Kurti is the best option, as it is available in various color and print. Indian fashion Kurtis comes in varieties like embroidered Kurti, Designer kurti, Fashion Kurti, Short Kurti, Long Kurti, Traditional Kurti, Ethinic Kurti, Party wear kurti, Casul Kurti,. We are manufacture of cotton Kurtis. Crepe Kurti, Silk kurti, chiffon Kurti, Banarsi silk kurti.  If you are a housewife and want to start ladies garments business, with quality product from home than you can call us.  If you want to put an exhibition or having retail shops than call us.  If you want to do in wholesale business and able to order 8-10 sets/style [ 1 set = 5 pcs ( S to XXL), trust us we will give you the best price.  Attached are few samples that show our work.
Ladies Kurti	https://www.facebook.com/259268344194153	
Samaskurti	https://www.facebook.com/123965210965529	
Ladies kurti	https://www.facebook.com/478086078888724	
SR Collection	https://www.facebook.com/292317560869330	This is the officially fan page of Sania Rafique’s new venture “SR-COLLECTION BRAND” which provides range of kurtis, smart shirts,tights and diffrent other accessories of Ladies Fashion , all this stuf under one roof. The good thing about her brand is that she is offering limited edition in all categories, which means that you are not going to see your product on every third person so the whole idea makes you unique and promises to make you stand out in the crowd. Because of limited edition there is no compromise on the quality of the products. This brand is specifically for youth so the prices are set to be reasonable and the designs are distinctive by keeping in mind the latest trends of Fashion .This products shall be available at facebook as on the website from where you can place order and get your products by siting at home. . . 
Ladies Kurti	https://www.facebook.com/379116282161119	
Kutch Kasab- Rapar	https://www.facebook.com/181715865217183	KUTCH KASAB MALI CHOWK,KUYLI VAS, RAPAR-KUTCH(GUJARAT) MO.+91 9979353313 Email: rajukutch@gmail.com
Samaaya	https://www.facebook.com/374192912605715	
Twisted Trends	https://www.facebook.com/407393295968904	We offer a wide range of latest ladies kurtis for youngsters and grownups. Cotton, Lenin, printed, embroidered we have it all.
Only asurplus	https://www.facebook.com/283259661786272	
Chocolate Kurti	https://www.facebook.com/333731843331438	
Vnka	https://www.facebook.com/407074209339823	
Sarees	https://www.facebook.com/340036722698796	
Diva Collection	https://www.facebook.com/114283095342631	
Seewell	https://www.facebook.com/388816264511039	
Hey Lady	https://www.facebook.com/233457693385496	Cheers! ...get ready to update your wardrobe with latest collection of Kurtis, Dresses and sarees...Believe us, we will make utmost efforts to make your coming festivals as partying & blissful as never before !  Manushri Incorporation with the brand Hey Lady, launched recently will make you feel good about yourself..  Designer kurtis being part of the fashion gets inspired from time which is ever-changing like our Nature which is beautifully bestowed with eventual magnificence. The beginning of every season marks the inception of styles and trends and the rapid acceptability of it transforms it into the latest trend of the kurtis for the year.  We at Manushri Inc. will make sure that all types of Indian Wear will reach you at your doorstep at no extra cost.  
KOSH	https://www.facebook.com/325811364113183	
LadiesLand	https://www.facebook.com/145401938852789	Latest, creative and fashionable ladies wear. All varieties of kurta-surwal, kurtis, sarees, tops, legis, shawl, sweater, etc. (FOR ALL AGE).  Contact no.:  9849842118, 9721428785, 9841493286. Address: Charu Medical, Ganeshthan, Chabahil.
Tehzeeb Online	https://www.facebook.com/371377572935319	
Sahil Sethi (Designs)	https://www.facebook.com/327324890661065	Designer Kurtis,Formal Kurtis,Online Kurtis Shopping,Designer Embroidered Kurtis,Latest Designer Kurtis,Kurtis for Women
Mesut Kurtis	https://www.facebook.com/15987813885	
Kurtis Blow Jr	https://www.facebook.com/281005323322	Pusher of music's limits, Connoisseur of wild nights dirty beats & fly shit... #ChampagneGangFuhkHateRs and were here to take over all 9 planets.  "Champagne Dreams & Purple Clouds" Out Now! "Californication out Now  
Kurtiss NYC	https://www.facebook.com/304673216234249	
Jona Kurti	https://www.facebook.com/341709049246314	
Foto Kurti	https://www.facebook.com/218442408239047	
Kurtis Blow	https://www.facebook.com/107581739271843	Kurt Walker, professionally known by his stage name Kurtis Blow, is an American rapper and record producer. He is the first commercially successful rapper and the first to sign with a major record label. "The Breaks", a single from his 1980 debut album, is the first certified gold record rap song.Life and careerIn 1979, aged twenty, Kurtis Blow became the first rapper to be signed by a major label, Mercury, which released "Christmas Rappin'". It sold over 400,000 copies. Its follow-up, "The Breaks", sold over half a million copies. He was also the first rapper to perform overseas. He released ten albums over the next eleven years. His first album was Kurtis Blow, while his second was the Top 50 pop album Deuce. Party Time featured a fusion of rap and go-go. Ego Trip included the hits: "8 Million Stories," "AJ Scratch," and "Basketball". His 1985 album, America, garnered praise for its title track's music video. From this album, the song "If I Ruled the World" became a Top 5 hit on Billboard's R&B chart. In 1996, fellow rapper Nas debuted at #1 on the Billboard Hot 100 with a cover version of the song.
Kurtistown, Hawaii	https://www.facebook.com/112095688807878	Kurtistown is a census-designated place (CDP) in Hawaii County, Hawaii, United States located in the District of Puna. The population was 1,157 at the 2000 census. The population increased by 12.2% to 1,298 at the 2010 census.GeographyKurtistown is located at (19.590584, -155.070142).According to the United States Census Bureau, the CDP has a total area of 5.8 square miles (15 km2), all of it land.DemographicsAs of the census of 2010, there were 1,298 people in 476 households residing in the CDP. The population density was 223.8 people per square mile (86.5/km²). There were 532 housing units at an average density of 91.7 per square mile (35.5/km²). The racial makeup of the CDP was 19.49% White, 0.23% African American, 0.31% American Indian & Alaska Native, 35.82% Asian, 9.40% Native Hawaiian & Pacific Islander, 0.69% from other races, and 34.05% from two or more races. Hispanic or Latino of any race were 10.02% of the population.
Kurti Colbain	https://www.facebook.com/428196960560825	
Albin Kurti	https://www.facebook.com/131227260266594	
Kurti, Azad Kashmir, Pakistan	https://www.facebook.com/109427375749048	
Bea Kurtis	https://www.facebook.com/157803240939362	✫  ✫  ✫ Chanteuse , Actrice , Auteur , Compositeur , Mélodiste , Écrivain , Interprète , Productrice   Singer , Actress , Author , Composer , Melodist , Writer , Interpreter , Producer  ✫  ✫  ✫
Nusret Kurtishi Official	https://www.facebook.com/253746388075736	E kush është në rrugë më të mirë se ai që thërret në rrugën e Allahut, që bën vepra të mira dhe që thotë: "Unë jam prej Muslimanve?" (Fussilet , 33)
Mesut Kurtis (Türkiye)	https://www.facebook.com/191602897537141	
Tuncel Kurtiz	https://www.facebook.com/195531560549910	
Kurtis Blow	https://www.facebook.com/113857968624463	The album Kurtis Blow is rapper Kurtis Blow's self-titled debut, released in 1980. It includes the famous song "The Breaks", that was often sampled later in hip-hop records, mainly for its introduction made by Blow's a cappella vocal, and for the drum break, giving a wordplay dimension to the title. "Rappin' Blow, Pt. 2" was issued as a single, that had a "do-it-yourself" B-side, the instrumental version. "Takin' Care of Business" is one of the first hip hop and rock'n'roll cross over attempts.Track listingSide one  "Rappin' Blow, Pt. 2" (Blow, Ford, Miller, Moore, Smith) 4:42 "The Breaks" (Blow, Ford, Miller, Moore, Smith) 7:43 "Way Out West" (Moore) 7:43Side two  "Throughout Your Years" (Blow, Moore, Waring) 5:21 "Hard Times" (Bralower, Moore, Simmons, Smith, Waring) 4:38 "All I Want in This World (Is to Find That Girl)" (Moore) 5:00 "Takin' Care of Business" (Randy Bachman) 5:31CD bonus tracks  "Christmas Rappin'" (Blow, Ford, Moore) 3:57 "Breaks " (Blow, Ford, Moore, Simmons, Smith) 5:52PersonnelVocals: Kurtis Blow, Sudana Bobatoon, Wayne Garfield, Sheila Spencer, William Waring, Adam WhiteGuitars: Eddie Martinez, J.B. Moore, Dean Swenson, John TropeaKeyboards: Onaje Allen Gumbs, J.B. MooreBass: Craig Short, Tom WolkDrums: Jimmy BralowerProductionProduced By Robert Ford & J.B. MooreEngineers: Rod HuiAssistant Engineers: Erik Block, Paula Stevens, Lisa ZimetMixing: Vincent DavisMastering: Suha Gur
Kurtis Blow Walker	https://www.facebook.com/160681223340	
Call Kurtis	https://www.facebook.com/130400346988857	
Mesut Kurtis Indonesia Fans Club	https://www.facebook.com/219975858017527	Halaman ini dibuat bagi tempat berkumpulnya para fans dari Mesut Kurtis di Indonesia dan sekitarnya ...
Teuta Kurti Official	https://www.facebook.com/247083135343357	
Burak Kurtishi	https://www.facebook.com/382480808479479	
DAVE KURTIS	https://www.facebook.com/494689660550792	BOOKING info@pointhouserecords.com www.pointhouserecords.com  CONTACT info@davekurtis.com
Albin Kurti	https://www.facebook.com/489826910477	
Kurtis Starkie	https://www.facebook.com/115863335154951	 Acústica / Folk / Indie
The Kurtis Simms Project	https://www.facebook.com/113635928734792	
Kurtis Stryker	https://www.facebook.com/110300402337181	
Kürtiandi, clothing & illustration	https://www.facebook.com/365231963547554	
Ersela Kurti - Miss Albania 2012	https://www.facebook.com/519316158080450	
Alb'in Kurti 's Page	https://www.facebook.com/105700852863252	
Kurtis Roberts	https://www.facebook.com/456632174353826	
James Kurtis	https://www.facebook.com/112475965450991	
Kurtis John	https://www.facebook.com/321483817951	
Kurtis Gentle	https://www.facebook.com/172668999412417	
Mentor Kurtishi	https://www.facebook.com/170326432460	
Kurtis Parks	https://www.facebook.com/376671365450	Kurtis Parks & the Anthem   Former American Idol finalist and award winning songwriter Kurtis Parks joins up with some long time friends to create a progressive electro alt rock band in the DC area. www.kurtisparks.com
Kurtin Bieberain	https://www.facebook.com/157240201038904	
Kurtis J. Wiebe	https://www.facebook.com/212354378806375	
Kurtis Joinson	https://www.facebook.com/182101701827408	17 year old Kurtis is one of the lads - with a difference. Into football, X Box and up for a laugh he also enjoys singing and dancing and in the words of his Vocal Coach - "he's one of the best I've heard in a very very long time".   For more details visit www.kurtisjoinson.com   Text 8FXPF Kurtis + your full name to 60777 for free SMS alerts for the latest news about Kurtis . All messages you receive from Kurtis will be free but you will be charged one standard text message when you register
Kurtis Stacey	https://www.facebook.com/196636040372814	
Kurtis	https://www.facebook.com/189778227826389	Kurtis or women kurtas adds style and grace in your personality. You can find the largest collection of Kurtis at our website http://rajasthanispecial.com/index.php/womens-collection/kurtis.html
Kurtis "Blow's" - The Breaks Animated Series	https://www.facebook.com/329219697099985	
Mesut kurtis	https://www.facebook.com/150810851602470	
Kurtis B.	https://www.facebook.com/163999336972234	
In memoriam Aldin Kurti	https://www.facebook.com/439796439392051	
Albin Kurti 'Vetvendosie'	https://www.facebook.com/138451609522638	
Chudithar, Kurtis, Leggins & Sarees	https://www.facebook.com/412349148788606	WE SELL CSK ! not Chennai Super Kings, but Chudithar, Sarees & Kurtis
Teuta KURTI	https://www.facebook.com/299060418067	
Kurtis Mantronik	https://www.facebook.com/93132833032	
Kurtis Joel Atlookan	https://www.facebook.com/407213019345933	
Mensur Kurtishi	https://www.facebook.com/126028780828640	
Mesut Kurtis	https://www.facebook.com/174661725912968	
Mentor Kurtishi	https://www.facebook.com/135591706479377	
Mesut Kurtis	https://www.facebook.com/201908476507288	
Bill Kurtis	https://www.facebook.com/104103179625864	Bill Kurtis is an American television journalist, producer, narrator, and news anchor. He is also the current host of A&E crime and news documentary shows, including Investigative Reports, American Justice, and Cold Case Files. Previously, he anchored CBS Morning News, and was the longtime anchor at WBBM-TV, the CBS owned-and-operated TV station in Chicago (a role to which he has recently returned).Early lifeKurtis was born in Pensacola, Florida to Wilma Mary (Horton; 1911–2002) and William A. Kuretich, of Croatian origin (1914–2001), a Marine Corps general and decorated veteran of World War II. His father's military career resulted in extensive travel for the family. When they settled down, he was raised in Independence, Kansas.At 16, Kurtis began working as an announcer for KIND-AM, a commercial station in Independence, Kansas, of which he is currently a part owner. He graduated from The University of Kansas with a B.S. in journalism in 1962 and went on to earn his J.D. from the Washburn University School of Law in 1966. While in law school he did the evening news for Stauffer Publications TV station WIBW in Topeka and clerked for the law firm of Colmery and Russell. After passing the Kansas bar examination and winning a job with a Wichita law firm, Kurtis discussed his options with Harry Colmery and Bob McClure, of Colmery and Russell, and decided on a career in journalism.
Mesut kurtis - Maher zain Moroccan fans club	https://www.facebook.com/199391573456166	This is a page for the fans of Maher Zain and Mesut Kurtis 
R.I.P SAD Kurti	https://www.facebook.com/328937350524433	
Kurtizány z 25. Avenue	https://www.facebook.com/97731940875	
Mentor Kurtishi	https://www.facebook.com/87696791890	
Hayrula Kurtis	https://www.facebook.com/244786542248024	
Kurtidos      (women's clothing)	https://www.facebook.com/109156359170815	
Melhor Kurtição.com.br	https://www.facebook.com/180550261985691	 Natal, Fortaleza,João Pessoa, Recife, Belo Horizonte.
tuncel kurtiz	https://www.facebook.com/158955220838053	
Jasmin Kurtić FAN CLUB	https://www.facebook.com/360711930627448	
Adrijana Kurtišaj	https://www.facebook.com/325106778320	
KurTireli Fan Club	https://www.facebook.com/191855707552231	
SILA JANI	https://www.facebook.com/297074570332236	We are working as manufacturer by the name “AD’MARK APPAREL” for last 20 years and majors products are bedding sheets, gloves, t-shirts in export field. In this successful expansion path we are also working in boutique field for last 10 year. At compete market the brand “Sila jani” is working for last ten years and having superior experience about dresses that how to equipment of our client which are located in others countries need much enhancement of our clients and this is proud for “Sila jani”.
Tuncel Kurtiz	https://www.facebook.com/151631974911365	
Kurtiendo Stylo (Sitio Oficiàl)	https://www.facebook.com/302873063100937	
Mentor Kurtishi 2010 -New Album-	https://www.facebook.com/116097458438989	
Kurtis	https://www.facebook.com/170233966436195	
Desi Khazana Boutique	https://www.facebook.com/295956810501147	
Clara Kurtis	https://www.facebook.com/133174200088689	Groupe formé en 2010 par dj wybee offrant un hip hop trés instrumental et abordant des themes originaux...
Jasmin Kurtić  (Palermo)	https://www.facebook.com/170981332937276	
Milo Kurtis	https://www.facebook.com/147961235306924	
Kurtinz Group	https://www.facebook.com/471535842860422	Our mission is to provide first class soft furnishings at the most competitive prices, the attention to detail that we give to every single order has developed a reputation that brings thousands of returning and recommended customers to us every year. We offer the widest choice of fabrics, linings, curtain headings, roman blind headrails and accessories that can be found anywhere. 
Kurtinz Group	https://www.facebook.com/309086745774754	» In brief  We've been established since 2004 Our mission is to provide first class soft furnishings at the most competitive prices, the attention to detail that we give to every single order has developed a reputation that brings thousands of returning and recommended customers to us every year. We offer the widest choice of fabrics, linings, curtain headings, roman blind headrails and accessories that can be found anywhere. » What we do      * Made to measure curtains     * Made to measure roman blinds     * Bespoke vertical, roller and venetian blinds     * Bespoke matching accessories     * Ready made curtains with an alteration service  The group's websites are being updated daily and currently between all our websites we have in excess of 12,000 fabrics for you to choose from, all carefully sourced from leading designers. » Websites in detail  kurtinz.com specialises in designer fabrics from the UK's leading fabric suppliers with the main focus on made to measure curtains and roman blinds, many other matching accessories are available for those finishing touches.  express-kurtinz.com has over 600 beautiful fabrics for you to chose from where all curtains and roman blinds are delivered within just seven working days.  express-blindz.com offers vertical, venetian and roller blinds at the lowest prices you'll find anywhere, same day dispatch available on all blinds.  ready-made-kurtinz.com has a massive range of designer ready made curtains all of which can be altered giving you made to measure at a fraction of the cost. Where your chosen design is a pencil pleat we'll even convert your curtains to eyelets.  silk-kurtinz.com boasts over 3000 pure silk fabrics for your bespoke curtains and blinds, choose from slubby, smooth or embroidered in just about every colour and texture that you could ever wish for. 
Kurtinz-Group	https://www.facebook.com/159839737451039	
Express Blindz at Kurtinz	https://www.facebook.com/203829079747861	With 60% OFF all bespoke roller blinds, vertical blinds and venetian blinds, we offer the best value made to measure blinds found available anywhere.  Massive choice of beautiful designs and fabrics, all of which can be dispatched same day with our exclusive express delivery service.
Express-Kurtinz.com Custom Curtains and Roman Blinds	https://www.facebook.com/266235053489592	Express-kurtinz.com has over 600 beautiful fabrics for you to chose from where all curtains and roman blinds are delivered within just seven working days. 
Ready-Made-Kurtinz	https://www.facebook.com/141350986009749	Beautifully made form Whiteheads, Curtina and Sundour to very high standards and with top quality linings, all our ready made curtains represent excellent value for money.  Ready made roman blinds, duvet sets and cushion corners are also available at unbeatable prices. 
Blue Petals-Hand Painted Kurtis	https://www.facebook.com/175422285885418	
Designer kurtis	https://www.facebook.com/193180050702792	DESIGNER KURTIS POWERED BY EX NIFDIANS.
Designer Kurtis	https://www.facebook.com/312542148776769	
StyleoIndia	https://www.facebook.com/383879834985652	
designer kurtis	https://www.facebook.com/116117758435652	
Designer Sarees, Sarees, Salwar Kurtis	https://www.facebook.com/198040290206301	Meenu’s Boutique is a unique boutique that works right on your taste, and let you feel the taste you always wanted to have in your fashion line. You choose your own designs, and we manufacturer it to your taste and within your budget.  Not only we let you choose your own designs, but we also closely promote leading brands American brands
Abby Designer Boutique	https://www.facebook.com/419666354751202	Selling online - Sarees, salwar kameez, kurtis at wholesale price   Call 0166553083 / pm fb to order   visit www.facebook.com/AbbyDesignerBoutique                                               
Ross Kurtis Designer	https://www.facebook.com/200866196610311	
Sudeshnaaz	https://www.facebook.com/242265299150141	Sudeshnaaz is a collection of exclusive boutique garments from Sudeshna at Kolkata, India. Started in 2011, Sudeshnaaz presents you with a wide range of unique designer kurtis and salwar suits at affordable prices that fashion your casual regular wear, elegant traditional attire as well as gorgeous party dress requirements.  Email: sudeshnaaz@gmail.com
Ami Designs	https://www.facebook.com/245085782200650	We at AMI DESIGNS,pledge to serve the customers and society by manufacturing the highest standards of ethic based on our core values of service,integrity and quality...........          Here,wht ..U  needs to keep in mind............                     -your bust(chest) size is ur dress or kurti's size.....                         -colour may vary compare to pictures due to a digital                         photography....             An information abt to place an order.....and payment............                             -mail us on amidesigns15@gmail.com............for ur order with                       design no  and  size  which u want.                      - for payment details we will inform u by mail after u place an                        order......as ur n our convinient................u can deposit in our                           acccount directly....or by western union .                                                           -there is not possible for refund or exchange after                      confirmation and delivery.                     - u have to pay 50%payment  with confirmation mail...........and                      another 50% u have to deposit before delivery............ when ,u                           get shipping transaction no........
Shanze Couture and Designs	https://www.facebook.com/44630932740	
Designer-Wedding-Sarees-Designer-Sarees-Salwar-Kameez-Kurtis-Jewellery	https://www.facebook.com/313622320907	
Designer Kurtis, Salwars	https://www.facebook.com/345147755558582	
Designer sarees,kurtis	https://www.facebook.com/263731926988250	
Designer kurtis ,dresses and sarees	https://www.facebook.com/342802339135237	
RaigeCreations- designer kurtis ,dresses and sarees	https://www.facebook.com/257605214355192	
Toran - Designer Kurtis	https://www.facebook.com/116916678438678	
Kurtis Bazaar	https://www.facebook.com/423122377726856	
Bollywood Designer sarees	https://www.facebook.com/220552791405592	
Zahra's Designer Suits & Kurtis	https://www.facebook.com/364488750236088	
Kurtis	https://www.facebook.com/432805210076976	
Kurtis	https://www.facebook.com/249683591756180	Kurtis are a big hit among the modern Indian working women and younger generation. It has got the unique traditional and chic look to it. There are different types of kurtis available in the market like cotton kurtis, printed kurtis, short kurtis, georgette kurtis, party wear kurtis, designer kurtis and many more. Thread work, beads, sequins, paisleys and mirrors are embossed to bring and authentic ethnic and classy feel. They can be worn on jeans, salwars, tunics, capris etc. Kurtis are easy to carry and comfortable to wear in almost all the seasons. As Indo-western outfit, kurtis have made their mark in the fashion world.
Designer Salwar Kurtis	https://www.facebook.com/493241667357605	
Kurtis & More	https://www.facebook.com/305025836257982	The name Lirio Blanco is a Spanish translation for the word White Lily. The flower in its Full Bloom (youth) depicts beauty and freshness and this is what we wanted from our garment line.
"Krishna's designer studio"	https://www.facebook.com/333779300054303	address : b1(basement)nanak plaza opp gali no 4 raja park jaipur telephone no: 7742678717 
Divya P kashyap's-Designer wear	https://www.facebook.com/336602506433189	This is an online fashion boutique where you can buy product of high quality in a low rate without compromising on the quality....you can order it for yourself or foryour family.for any occasion like wedding ,engagement,party,formal,casual wear or any dress for everyday wearing.All products offered are stitched or unstiched and includes all charges (fabric, stitching, styling and others)
Designer Salwar Kurtis, Lehngas & Accessories	https://www.facebook.com/256951997710533	
Designer Suits, Kurtis, Sarees	https://www.facebook.com/214465898670199	
Dress Pieces / Designer Kurtis	https://www.facebook.com/497052743650262	
Ameya's collection (Designer Salwar Kameez & Kurtis Boutique) Hisar Haryana	https://www.facebook.com/145204025528469	Designer Salwar Kameez & Kurtis Boutique
Designer wear	https://www.facebook.com/288657894587225	we"re here to help u shop easy,we have the widest variety dress materials ranging from basic lawns to heavy designer dresses and kurtis.we offer the best deals and easy avaibility of the materials 
Fusion Studio designer dress materials, kurtis, saris n much more.	https://www.facebook.com/189903054474657	
Designer outfits	https://www.facebook.com/205336066267492	
Designer Suits&kurtis / Handbags /nightwears /lingeries.	https://www.facebook.com/293228520728389	
ZAiRAH Designer Castle by Pooja Wasson	https://www.facebook.com/312124898873865	
Sim's collection	https://www.facebook.com/289778831140695	"where fashion meets value"
Designer Threads	https://www.facebook.com/163985747002718	
Ridhi designer collection	https://www.facebook.com/253057641466333	
Rachana- New Age Designs	https://www.facebook.com/208516075945806	Contact us @ +919841699901 .
Ram's Designer Boutique	https://www.facebook.com/441425622560239	Add a touch of elegance to your persona with stunning designer wear.They have been designed using optimum quality fabrics with beautiful embellishments,excellent embroidery work and eye- catching color patterns.Be it a family function,a wedding or a cocktail party,this designer wear work almost all occasions.The search for an exquisite women ethnic collection ends here. True to its name, it’s a unique treasure trove of ethnic suits n kurtis for every season and occasion. It’s a perfect shopping destination for those who wants a modern outlook with a taste for rich Indian traditions. The store has myriad collection of Kurtis, Tunics, Dupattas, Patialas, Churidars,lehngas,Sarees in vibrant colours, stylish cuts, available in wide variety of fabric (Rich silk, Chanderi, Crepes, Chiffons, Cottons and more) with traditional embroideries and block prints. Pick your favourite one and make a style statement. The ambience of the store and friendly store executives' will make your shopping experience truly delightful. Step into Ram's stores to enjoy this new wonderful shopping experience.
Shyamali's Designer Line	https://www.facebook.com/183178298483492	Designer Salwars, Kurtis, Lehengas
Ethnic Designer Choice	https://www.facebook.com/389583527776233	
Panache - Designer studio	https://www.facebook.com/283015751814187	
Hiba Ibrahim Couture (Pakistani Designer Brands Now In India)	https://www.facebook.com/386494661400957	Visit us at Shop no B 7 , sadiq plaza, batla house, okhla, new delhi 25
Roopalifashions	https://www.facebook.com/214076991959620	
Butterfly Collections	https://www.facebook.com/215342495154489	Welcome to the enthralling world of Butterfly Collections. We present a wide gamut of women fashion wear like designer kurtis, which are highly admired for their impeccable designs and patterns.   We are leading manufacturer and exporter of kurtis in bangalore India. we have large production and sale of Ladies fashion kuris.   We make constant efforts to provide high quality products to our national clients as well as international clients. 
Riki Garments	https://www.facebook.com/149891508356171	
Acoii - The Fashionista	https://www.facebook.com/275340349207744	
Kurtis Cameron Design	https://www.facebook.com/500496549968880	
Trend-Zone	https://www.facebook.com/383998651678113	
Designer Kurti	https://www.facebook.com/343967712311810	
Shakuntalam de design     -Exclusive  Designer wear and accessories	https://www.facebook.com/117682481659074	
Designer Kurti	https://www.facebook.com/186285448152894	
Colour Birds	https://www.facebook.com/274281282691203	We provide designer traditional and ethnic clothing
Mieet Gallery	https://www.facebook.com/374141515995975	The only Boutique in Kanpur with huge collection of Designer Suits, Kurtis and Tunics. We specialize in taking Designing orders for Embroideries (both Hand and Machine), Anarkali Suits, Kurtis, Sarees, Lehngas, Indo-Western Dressess and Evening Gowns. We also Specialize in Exclusive Designing of Party Wearing Suits, Sarees and Lehnga's for Marriages and special ocassions.
Mistyque - Mita's Style Boutique	https://www.facebook.com/191565260910247	
Exhibition Of Cotton and Silk Salwars,Kurtis	https://www.facebook.com/264754386980143	Cotton & More holds a special promotion of Madka and Maheswari Silk Salwars . The exhibition is atTechnopark. From 10:00 a.m. to 06:00 p.m.  5-6 December  2012.
Birthday celebration of honourable ATAL BIHARI VAJPAYEE (Ex. Prime Minister of India)	https://www.facebook.com/115012068618666	
Exhibition cum Sale of designer dress material & kurtis	https://www.facebook.com/383836358365453	Host: Asma S. Shaikh (Proprietor of Shiraz Fab)  Brief Description of host: She is a textile designer & her forte is prints and surface designing on fabric.  Brief Description of Exhibition cum Sale: - Female Kurtis - Male Kurtas - Dress Materials  Venue: Trisha Gallery, Opp. Swagat Restaurant, Jetalpur Road, Vadodara.  Timings: 24th Nov 2012 - 9:30 AM to 9:30 PM 25th Nov 2012 - 9:30 AM to 9:30 PM
Kurti Exhibition!	https://www.facebook.com/471481316227480	Get Your Fill on Stylish and Versatile Kurtis...Mix and Match These tops with Jeans or leggings! Pls call 81556300 for event details.
Kurtis C Oshima"ss 1Stt B-dayy Partyy<3	https://www.facebook.com/135159859967631	Hee Turnss Onee Februaryy 21Stt Buhh iiMaa Do Hiiss B-dayy Februaryy16Thh(: <3
kurtis the sleepers leaving drinks!	https://www.facebook.com/325771180864411	right people your main guy is leaving yous , no tears please. gunna sort leaving drinks at dolphin club bar on thursday 29th , its cheap there (meaning you can all get me a drink ;) ) hope you can all make it as its been great meeting and knowing you all , can bring friends just dont fuck me local up lol !! x
Comedy Bottle with Mark Lundholm and Kurtis Matthews	https://www.facebook.com/489554021067473	Don't miss these amazing stand-up comedy shows with co-headliners Mark Lundholm and Kurtis Matthews at the legendary Purple Onion in its latest incarnation at Kells Irish Pub! Local favorite Karen Smyth, Women Who Kick Comedy Butt Tour, opens. Shows happen at 8:30pm on Fri-Sat, Nov. 23-24. Tickets $15 -- http://comedybottle.bpt.me/   More about Mark Lundholm (pictured): Mark Lundholm has performed in all 50 states and 10 foreign countries. From world-renowned musicians, heads of state, fortune 500 companies to rehabilitation centers and convicted felons, Mark has truly entertained on the world's stage. He's appeared on Comedy Central, Showtime, A&E, CBS, and NBC. Mark wrote and performed his own one-man show off-Broadway in New York City reaching critical acclaim, and in his spare time created the now staple DVD series 'Humor in Treatment' and the Recovery Board Game.  More about Kurtis Matthews: In 1984, Kurtis began his comedy career at the Comedy Store in Hollywood, later appearing and touring with Bill Hicks, Sam Kinison, Adam Sandler, Judd Apatow, George Lopez, Jeff Cesario, Jim Carrey, Bob Goldthwaite, Rodney Dangerfield, Janeane Garofalo, Alonzo Bodden and Mark Lundholm, among others. He can also be seen nationwide as talent in the Comedy Addiction Tour www.comedyaddictiontour.com and in the UK as the star of BBC1’s “Find Me the Funny.”
Kurtis Lowe	https://www.facebook.com/391124577622486	
Kurtis's 27th Birthday Bash!	https://www.facebook.com/161789350634486	Lets go X-TREME  Bowling at medow wood lanes!! From 10-midnight well be knocken down pins for my 27th Brithday party! 
Kurtis Jay Romero	https://www.facebook.com/471754536204077	Joining Air Force LOVING farewell 
KURTIS LOWE	https://www.facebook.com/299443830171934	LIVE ENTERTAINMENT
